tract_geoid,county_fips,tract_name,land_area_sqmi,centroid_lat,centroid_lon,name,total_population,female_50_54,female_55_59,female_60_61,female_62_64,female_65_66,female_67_69,female_70_74,population_below_poverty,poverty_universe,households_no_vehicle,households_vehicle_universe,state,county,tract,eligible_population,poverty_pct,no_vehicle_pct,population_density_per_sqmi
37183980100,37183,,7.238,35.8701781,-78.7830871,Census Tract 9801; Wake County; North Carolina,5,0,0,0,0,0,0,0,0,5,0,5,NC,183,980100,0,0.0,0.0,0.6907985631389886
37183980200,37183,,8.247,35.8654838,-78.7490058,Census Tract 9802; Wake County; North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,NC,183,980200,0,,,0.0
37185950101,37185,,37.392,36.5086411,-78.0221595,Census Tract 9501.01; Warren County; North Carolina,2564,62,109,70,73,31,107,186,178,2564,18,1135,NC,185,950101,638,6.942277691107645,1.5859030837004404,68.57081728712024
37185950102,37185,,34.917,36.449038,-77.9780286,Census Tract 9501.02; Warren County; North Carolina,1419,44,50,42,20,24,6,38,183,1419,20,683,NC,185,950102,224,12.896405919661733,2.9282576866764276,40.639230174413605
37185950103,37185,,107.259,36.3475818,-78.0095871,Census Tract 9501.03; Warren County; North Carolina,2516,78,100,34,44,35,72,90,739,2509,50,970,NC,185,950103,453,29.453965723395775,5.154639175257732,23.457239019569453
37185950201,37185,,66.527,36.5064058,-78.1880145,Census Tract 9502.01; Warren County; North Carolina,3668,104,176,77,88,53,138,57,1020,3668,132,1694,NC,185,950201,693,27.808069792802616,7.792207792207792,55.13550889112691
37185950202,37185,,32.777,36.4652778,-78.2766497,Census Tract 9502.02; Warren County; North Carolina,1698,39,16,10,32,22,54,37,356,1224,157,607,NC,185,950202,210,29.084967320261438,25.86490939044481,51.80461909265644
37185950300,37185,,40.156,36.3887489,-78.1582291,Census Tract 9503; Warren County; North Carolina,3645,85,154,51,81,135,167,112,657,3487,164,1629,NC,185,950300,785,18.841410954975625,10.067526089625536,90.77099312680546
37185950400,37185,,110.364,36.3028633,-78.1751765,Census Tract 9504; Warren County; North Carolina,3285,97,102,29,134,24,130,93,695,3267,80,1429,NC,185,950400,609,21.273339455157636,5.5983205038488455,29.76514080678482
37187950100,37187,,126.861,35.9156598,-76.5167999,Census Tract 9501; Washington County; North Carolina,3904,125,139,52,143,36,78,225,925,3689,328,1846,NC,187,950100,798,25.074545947411224,17.768147345612135,30.77383908372155
37187950201,37187,,9.338,35.8791358,-76.718794,Census Tract 9502.01; Washington County; North Carolina,2609,186,56,33,104,30,52,190,646,2490,52,976,NC,187,950201,651,25.943775100401606,5.327868852459017,279.39601627757554
37187950202,37187,,41.345,35.7620023,-76.7764517,Census Tract 9502.02; Washington County; North Carolina,2872,56,129,32,79,23,174,67,727,2872,288,1300,NC,187,950202,560,25.313370473537603,22.153846153846153,69.46426411899867
37187950300,37187,,168.965,35.7761039,-76.5809302,Census Tract 9503; Washington County; North Carolina,1427,103,61,10,50,16,17,34,224,1427,0,622,NC,187,950300,291,15.697266993693063,0.0,8.445536057763443
37189920100,37189,,55.635,36.3019049,-81.6719619,Census Tract 9201; Watauga County; North Carolina,4442,200,98,48,83,62,82,169,230,4442,40,1803,NC,189,920100,742,5.177847816298964,2.218524681087077,79.84182618855037
37189920200,37189,,49.241,36.314662,-81.8153207,Census Tract 9202; Watauga County; North Carolina,4155,110,127,86,131,143,50,132,682,4155,102,1776,NC,189,920200,779,16.41395908543923,5.743243243243243,84.38090209378363
37189920300,37189,,12.643,36.2298994,-81.7643221,Census Tract 9203; Watauga County; North Carolina,2070,72,80,36,95,110,30,11,367,2046,19,1116,NC,189,920300,434,17.93743890518084,1.7025089605734767,163.72696353713516
37189920400,37189,,17.338,36.2484663,-81.6987758,Census Tract 9204; Watauga County; North Carolina,8426,171,158,154,21,65,88,133,3452,8357,364,3670,NC,189,920400,790,41.30668900323082,9.91825613079019,485.9845426231399
37189920500,37189,,1.384,36.2112999,-81.6856018,Census Tract 9205; Watauga County; North Carolina,8477,9,23,20,19,5,0,60,1135,2546,19,1091,NC,189,920500,136,44.57973291437549,1.7415215398716775,6125.000000000001
37189920601,37189,,4.139,36.1973102,-81.662795,Census Tract 9206.01; Watauga County; North Carolina,5676,188,134,0,94,41,0,21,3236,5414,138,2353,NC,189,920601,478,59.77096416697451,5.864853378665534,1371.345735684948
37189920602,37189,,11.189,36.1831344,-81.7108761,Census Tract 9206.02; Watauga County; North Carolina,3021,43,60,123,75,39,56,55,866,3021,47,1210,NC,189,920602,451,28.66600463422708,3.884297520661157,269.99731879524535
37189920701,37189,,17.761,36.2514118,-81.5654927,Census Tract 9207.01; Watauga County; North Carolina,2031,33,16,42,111,28,24,69,141,2028,17,853,NC,189,920701,323,6.952662721893491,1.9929660023446658,114.35166938798491
37189920702,37189,,55.18,36.1727153,-81.5580515,Census Tract 9207.02; Watauga County; North Carolina,2826,104,118,65,66,25,76,78,308,2826,40,1164,NC,189,920702,532,10.898796886058033,3.4364261168384878,51.21420804639362
37189920703,37189,,13.526,36.2024053,-81.623126,Census Tract 9207.03; Watauga County; North Carolina,6286,103,137,134,141,59,217,294,1233,6205,47,2731,NC,189,920703,1085,19.871071716357775,1.720981325521787,464.73458524323524
37189920800,37189,,18.984,36.1492585,-81.6554511,Census Tract 9208; Watauga County; North Carolina,2509,105,136,33,59,10,137,58,75,2450,22,1181,NC,189,920800,538,3.061224489795918,1.8628281117696868,132.1639275179098
37189920900,37189,,47.25,36.1860588,-81.8069751,Census Tract 9209; Watauga County; North Carolina,4249,202,108,95,98,90,120,199,612,4249,41,1750,NC,189,920900,912,14.40338903271358,2.342857142857143,89.92592592592592
37189921000,37189,,8.17,36.2135427,-81.8791644,Census Tract 9210; Watauga County; North Carolina,955,23,46,6,64,14,60,50,58,955,30,500,NC,189,921000,263,6.0732984293193715,6.0,116.89106487148103
37191000102,37191,,13.847,35.4623005,-78.0087882,Census Tract 1.02; Wayne County; North Carolina,6136,203,242,116,103,89,111,167,524,6089,20,2451,NC,191,000102,1031,8.605682378058795,0.8159934720522236,443.1284754820539
37191000103,37191,,30.032,35.5488808,-78.0357325,Census Tract 1.03; Wayne County; North Carolina,2146,66,86,40,103,38,17,147,143,2146,30,959,NC,191,000103,497,6.663560111835974,3.1282586027111576,71.45711241342568
37191000104,37191,,23.533,35.4998846,-78.0525822,Census Tract 1.04; Wayne County; North Carolina,5716,109,166,52,68,12,46,138,810,5688,0,2090,NC,191,000104,591,14.240506329113924,0.0,242.89295882377937
37191000200,37191,,48.445,35.5442294,-77.8945009,Census Tract 2; Wayne County; North Carolina,3168,119,47,45,32,19,65,182,564,3159,65,1242,NC,191,000200,509,17.85375118708452,5.233494363929147,65.39374548457013
37191000302,37191,,26.26,35.3922203,-77.8507003,Census Tract 3.02; Wayne County; North Carolina,5119,97,49,16,225,23,95,90,395,5119,40,2231,NC,191,000302,595,7.716350849775346,1.7929179740026895,194.9352627570449
37191000303,37191,,24.628,35.4386729,-77.8791881,Census Tract 3.03; Wayne County; North Carolina,6577,323,279,54,263,64,52,141,977,6514,68,2656,NC,191,000303,1176,14.99846484494934,2.5602409638554215,267.05375994802665
37191000304,37191,,27.14,35.4880537,-77.9459977,Census Tract 3.04; Wayne County; North Carolina,5839,171,235,306,67,99,50,125,968,5839,95,2185,NC,191,000304,1053,16.578181195410174,4.3478260869565215,215.1436993367723
37191000401,37191,,34.365,35.2923982,-77.8699521,Census Tract 4.01; Wayne County; North Carolina,6342,231,224,147,126,148,116,118,638,6271,103,2378,NC,191,000401,1110,10.173815978312868,4.331370899915895,184.54823221300742
37191000402,37191,,15.198,35.3194445,-77.9321935,Census Tract 4.02; Wayne County; North Carolina,3761,189,136,37,48,17,70,109,660,3761,51,1443,NC,191,000402,606,17.548524328636002,3.5343035343035343,247.4667719436768
37191000500,37191,,5.044,35.3479164,-77.9625752,Census Tract 5; Wayne County; North Carolina,2763,10,0,37,0,0,0,0,216,2171,2,804,NC,191,000500,47,9.949332105020728,0.24875621890547264,547.7795400475813
37191000601,37191,,6.875,35.3041404,-78.0040677,Census Tract 6.01; Wayne County; North Carolina,4225,79,73,11,92,82,113,88,1288,4209,41,1437,NC,191,000601,538,30.601092896174862,2.8531663187195546,614.5454545454545
37191000603,37191,,44.918,35.2533899,-77.9764561,Census Tract 6.03; Wayne County; North Carolina,5757,16,229,0,22,136,101,63,1300,5750,44,1861,NC,191,000603,567,22.608695652173914,2.364320257925846,128.1668818736364
37191000604,37191,,36.264,35.1995605,-77.8996297,Census Tract 6.04; Wayne County; North Carolina,2682,158,48,21,26,14,0,26,997,2670,23,825,NC,191,000604,293,37.340823970037455,2.787878787878788,73.95764394440766
37191000700,37191,,4.691,35.1988299,-78.0465722,Census Tract 7; Wayne County; North Carolina,2283,120,114,66,36,60,51,14,700,2283,145,995,NC,191,000700,461,30.661410424879545,14.57286432160804,486.67661479428693
37191000800,37191,,9.028,35.196479,-78.1064422,Census Tract 8; Wayne County; North Carolina,2773,116,97,41,39,10,43,144,349,2268,34,855,NC,191,000800,490,15.388007054673722,3.9766081871345027,307.1555161719096
37191000901,37191,,20.992,35.3466046,-78.0814298,Census Tract 9.01; Wayne County; North Carolina,4589,90,83,11,89,38,183,76,632,4586,108,1861,NC,191,000901,570,13.78107283035325,5.803331542181623,218.60708841463415
37191000902,37191,,32.991,35.259635,-78.0793468,Census Tract 9.02; Wayne County; North Carolina,4870,143,103,46,99,121,81,62,752,4738,24,1908,NC,191,000902,655,15.871675812579147,1.2578616352201257,147.61601648934558
37191001000,37191,,75.635,35.2750367,-78.1982835,Census Tract 10; Wayne County; North Carolina,3964,150,150,12,135,20,164,44,447,3964,38,1622,NC,191,001000,675,11.27648839556004,2.342786683107275,52.409598730746346
37191001102,37191,,9.474,35.4160693,-78.0326962,Census Tract 11.02; Wayne County; North Carolina,3179,125,96,96,25,87,78,37,178,3026,48,1267,NC,191,001102,544,5.882352941176471,3.7884767166535123,335.549926113574
37191001103,37191,,20.597,35.3818717,-78.1024853,Census Tract 11.03; Wayne County; North Carolina,3432,114,160,5,97,15,52,147,123,2765,7,1212,NC,191,001103,590,4.448462929475587,0.5775577557755776,166.6262077001505
37191001104,37191,,16.452,35.4364369,-78.0966402,Census Tract 11.04; Wayne County; North Carolina,3549,113,174,16,42,54,91,208,260,3549,0,1445,NC,191,001104,698,7.326007326007326,0.0,215.71845368344273
37191001200,37191,,6.385,35.4082,-77.9731669,Census Tract 12; Wayne County; North Carolina,4262,148,101,64,19,34,144,132,869,4188,287,1894,NC,191,001200,642,20.74976122254059,15.15311510031679,667.5019577133908
37191001301,37191,,3.783,35.3943543,-77.9243671,Census Tract 13.01; Wayne County; North Carolina,5649,196,136,93,122,125,9,180,440,5606,234,2852,NC,191,001301,861,7.84873349982162,8.20476858345021,1493.259318001586
37191001302,37191,,3.948,35.3790254,-77.9440325,Census Tract 13.02; Wayne County; North Carolina,4275,77,36,64,79,14,106,82,485,4275,315,2189,NC,191,001302,458,11.345029239766081,14.390132480584741,1082.8267477203647
37191001401,37191,,1.374,35.372083,-77.9751852,Census Tract 14.01; Wayne County; North Carolina,3707,94,97,0,143,43,79,78,867,3707,206,1517,NC,191,001401,534,23.388184515780956,13.579433091628214,2697.9621542940317
37191001402,37191,,1.048,35.3618164,-77.9842492,Census Tract 14.02; Wayne County; North Carolina,2283,162,74,19,46,18,96,64,1153,2283,248,1031,NC,191,001402,479,50.503723171265875,24.05431619786615,2178.4351145038167
37191001500,37191,,3.632,35.3537976,-77.9976206,Census Tract 15; Wayne County; North Carolina,2272,82,94,83,29,0,93,55,569,2272,168,1098,NC,191,001500,436,25.044014084507044,15.300546448087431,625.5506607929515
37191001800,37191,,2.093,35.3937953,-78.0001921,Census Tract 18; Wayne County; North Carolina,2608,76,48,46,75,0,60,0,1397,2410,280,1027,NC,191,001800,305,57.96680497925311,27.26387536514119,1246.0582895365503
37191001900,37191,,1.996,35.3882321,-77.9677355,Census Tract 19; Wayne County; North Carolina,3821,76,85,39,165,19,111,154,1118,3704,373,1733,NC,191,001900,649,30.183585313174945,21.52336987882285,1914.3286573146293
37191002000,37191,,3.253,35.3708504,-78.0145898,Census Tract 20; Wayne County; North Carolina,905,30,48,19,33,0,70,28,256,799,149,439,NC,191,002000,228,32.040050062578224,33.94077448747153,278.20473409160775
37193960101,37193,,19.081,36.2922474,-80.9002601,Census Tract 9601.01; Wilkes County; North Carolina,2819,64,224,71,57,93,42,94,229,2819,79,1376,NC,193,960101,645,8.123448031216743,5.741279069767442,147.73858812431214
37193960102,37193,,38.977,36.2492385,-80.971919,Census Tract 9601.02; Wilkes County; North Carolina,3584,95,191,89,49,69,80,139,1025,3584,60,1426,NC,193,960102,712,28.599330357142858,4.207573632538569,91.95166380172924
37193960200,37193,,57.963,36.3278599,-80.9987835,Census Tract 9602; Wilkes County; North Carolina,3642,202,171,72,0,50,88,102,916,3642,128,1502,NC,193,960200,685,25.15101592531576,8.5219707057257,62.83318668805963
37193960300,37193,,32.007,36.2293417,-81.0821683,Census Tract 9603; Wilkes County; North Carolina,5797,352,250,43,88,27,94,72,300,5609,126,2277,NC,193,960300,926,5.348546978070957,5.533596837944664,181.1166307370263
37193960401,37193,,115.119,36.3248681,-81.1595982,Census Tract 9604.01; Wilkes County; North Carolina,3239,154,306,99,167,25,50,47,441,3203,25,1328,NC,193,960401,848,13.768342179206993,1.8825301204819278,28.13610264161433
37193960402,37193,,15.299,36.2355224,-81.1704384,Census Tract 9604.02; Wilkes County; North Carolina,3051,142,65,26,112,27,71,77,446,3051,99,1449,NC,193,960402,520,14.618157980989839,6.832298136645963,199.424799006471
37193960500,37193,,7.254,36.1964899,-81.1469338,Census Tract 9605; Wilkes County; North Carolina,3619,132,70,43,38,82,169,118,885,3598,109,1487,NC,193,960500,652,24.596998332406894,7.330195023537324,498.8971601874828
37193960600,37193,,3.958,36.1724031,-81.135575,Census Tract 9606; Wilkes County; North Carolina,2573,48,149,11,11,40,62,78,553,2504,136,1288,NC,193,960600,399,22.084664536741215,10.559006211180124,650.0757958564932
37193960700,37193,,7.635,36.169598,-81.1884427,Census Tract 9607; Wilkes County; North Carolina,4515,132,54,26,57,82,91,86,1168,4277,121,1654,NC,193,960700,528,27.308861351414542,7.315598548972188,591.3555992141454
37193960801,37193,,12.982,36.1996286,-81.2310723,Census Tract 9608.01; Wilkes County; North Carolina,3693,118,101,65,42,80,121,173,973,3562,68,1435,NC,193,960801,700,27.316114542391915,4.7386759581881535,284.4708057310122
37193960802,37193,,17.913,36.1543534,-81.2504942,Census Tract 9608.02; Wilkes County; North Carolina,4459,49,89,65,69,36,100,200,728,4459,77,1722,NC,193,960802,608,16.3265306122449,4.471544715447155,248.92536146932395
37193960901,37193,,102.48,36.2738771,-81.3512727,Census Tract 9609.01; Wilkes County; North Carolina,1994,62,114,64,58,19,23,168,318,1994,0,944,NC,193,960901,508,15.947843530591776,0.0,19.457455113192818
37193960902,37193,,76.986,36.134281,-81.4083554,Census Tract 9609.02; Wilkes County; North Carolina,2426,21,10,23,109,44,51,36,184,2386,68,1082,NC,193,960902,294,7.7116512992456,6.284658040665434,31.5122230015847
37193961001,37193,,71.2,36.068535,-81.2776579,Census Tract 9610.01; Wilkes County; North Carolina,4188,187,34,45,49,108,59,130,634,4180,110,1526,NC,193,961001,612,15.167464114832535,7.208387942332896,58.82022471910112
37193961002,37193,,26.522,36.0846407,-81.1540114,Census Tract 9610.02; Wilkes County; North Carolina,4988,199,338,0,188,29,105,131,343,4844,49,2130,NC,193,961002,990,7.08092485549133,2.300469483568075,188.0702812759219
37193961100,37193,,11.003,36.1557282,-81.1156914,Census Tract 9611; Wilkes County; North Carolina,4181,23,39,89,100,21,122,111,600,3783,185,1649,NC,193,961100,505,15.860428231562253,11.218920557913886,379.9872761974007
37193961201,37193,,89.434,36.1013183,-81.0020103,Census Tract 9612.01; Wilkes County; North Carolina,3947,57,121,136,105,54,205,129,491,3918,81,1569,NC,193,961201,807,12.531904032669729,5.162523900573614,44.13310374130644
37193961202,37193,,47.864,36.182028,-80.9554739,Census Tract 9612.02; Wilkes County; North Carolina,3220,87,95,59,23,91,36,94,573,3191,41,1263,NC,193,961202,485,17.956753368849892,3.246239113222486,67.27394283804112
37195000100,37195,,1.048,35.7306215,-77.9148705,Census Tract 1; Wilson County; North Carolina,3279,120,181,5,39,168,38,54,1037,2916,278,1160,NC,195,000100,605,35.56241426611797,23.96551724137931,3128.8167938931297
37195000200,37195,,0.64,35.718926,-77.9161819,Census Tract 2; Wilson County; North Carolina,900,16,10,0,0,23,27,21,268,757,91,408,NC,195,000200,97,35.402906208718626,22.30392156862745,1406.25
37195000300,37195,,0.612,35.7138425,-77.925797,Census Tract 3; Wilson County; North Carolina,2288,105,140,46,17,44,41,65,685,2283,102,904,NC,195,000300,458,30.00438020148927,11.283185840707965,3738.562091503268
37195000401,37195,,1.619,35.7237476,-77.9385517,Census Tract 4.01; Wilson County; North Carolina,5129,141,192,89,7,36,42,194,1085,4854,106,1946,NC,195,000401,701,22.35269880510919,5.447070914696814,3168.0049413218035
37195000402,37195,,4.447,35.7129897,-77.9549306,Census Tract 4.02; Wilson County; North Carolina,3824,174,164,31,100,40,90,68,1189,3732,96,1730,NC,195,000402,667,31.859592711682744,5.5491329479768785,859.9055543062739
37195000501,37195,,1.753,35.7416632,-77.9374859,Census Tract 5.01; Wilson County; North Carolina,3386,128,147,127,59,80,64,124,145,3324,46,1402,NC,195,000501,729,4.362214199759326,3.2810271041369474,1931.5459212778096
37195000502,37195,,1.893,35.7524181,-77.9488297,Census Tract 5.02; Wilson County; North Carolina,4586,142,157,111,231,66,89,130,308,4586,57,2070,NC,195,000502,926,6.716092455298735,2.753623188405797,2422.609614368727
37195000601,37195,,1.21,35.7457106,-77.9165413,Census Tract 6.01; Wilson County; North Carolina,3787,72,167,23,136,30,88,138,1277,3773,136,1741,NC,195,000601,654,33.84574609064405,7.811602527283171,3129.7520661157027
37195000602,37195,,5.329,35.7698137,-77.9072821,Census Tract 6.02; Wilson County; North Carolina,3729,141,201,18,48,39,108,129,72,3729,8,1557,NC,195,000602,684,1.9308125502815767,0.5138086062941555,699.756051792081
37195000701,37195,,5.221,35.720872,-77.8666343,Census Tract 7.01; Wilson County; North Carolina,2266,0,111,57,149,61,64,74,637,2266,108,991,NC,195,000701,516,28.111209179170345,10.898082744702322,434.01647194024133
